image_path,label,type,file_name,split,annotator,annotated_at
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-12 at 00-32-17 (2)_jpeg.rf.sGp6MnVCblSjqBBtYQbO_ogrenci_numara.jpg,221450031,ogrenci_numara,train_WhatsApp Image 2026-07-12 at 00-32-17 (2)_jpeg.rf.sGp6MnVCblSjqBBtYQbO_ogrenci_numara.jpg,train,Mehmet,2026-07-16 11:47:52
data/cropped_fields/ogrenci_numara/valid_IMG_1690_jpg.rf.0smpdtTh5L6qwgZj24PO_ogrenci_numara.jpg,231601051,ogrenci_numara,valid_IMG_1690_jpg.rf.0smpdtTh5L6qwgZj24PO_ogrenci_numara.jpg,valid,Berke,2026-07-13 12:27:30
data/cropped_fields/not/train_WhatsApp Image 2026-07-11 at 09-56-43 (5)_jpeg.rf.ogfZX1Jx8rswZXivDXpF_not.jpg,86,not,train_WhatsApp Image 2026-07-11 at 09-56-43 (5)_jpeg.rf.ogfZX1Jx8rswZXivDXpF_not.jpg,train,Berke,2026-07-13 12:32:35
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-12 at 00-31-44 (2)_jpeg.rf.W56RHAeqQXj4KtwQstaf_ogrenci_numara.jpg,261063714,ogrenci_numara,train_WhatsApp Image 2026-07-12 at 00-31-44 (2)_jpeg.rf.W56RHAeqQXj4KtwQstaf_ogrenci_numara.jpg,train,Mehmet,2026-07-16 11:40:27
data/cropped_fields/ogrenci_numara/train_IMG_1528_jpg.rf.YA6pHv1fNujbpcgxEPeE_ogrenci_numara.jpg,4857391026,ogrenci_numara,train_IMG_1528_jpg.rf.YA6pHv1fNujbpcgxEPeE_ogrenci_numara.jpg,train,mehmet,2026-07-12 17:34:16
data/cropped_fields/not/train_IMG_1517_jpg.rf.DfnGixCu87yVG5pjePtZ_not.jpg,83,not,train_IMG_1517_jpg.rf.DfnGixCu87yVG5pjePtZ_not.jpg,train,Aslı,2026-07-13 12:49:32
data/cropped_fields/ogrenci_numara/train_20260712_201611_jpg.rf.vl1yZewOndRbC5thK6BH_ogrenci_numara.jpg,5484978256,ogrenci_numara,train_20260712_201611_jpg.rf.vl1yZewOndRbC5thK6BH_ogrenci_numara.jpg,train,Sevde,2026-07-16 11:39:54
data/cropped_fields/not/test_IMG-20260712-WA0019 2_jpg.rf.I5jUDtcCiNFKJE7ZqQSn_not.jpg,49,not,test_IMG-20260712-WA0019 2_jpg.rf.I5jUDtcCiNFKJE7ZqQSn_not.jpg,test,Berke,2026-07-16 11:36:06
data/cropped_fields/ogrenci_numara/train_IMG_1566_jpg.rf.v7Br4CtEBHCPfKYAyFZT_ogrenci_numara.jpg,4506085341,ogrenci_numara,train_IMG_1566_jpg.rf.v7Br4CtEBHCPfKYAyFZT_ogrenci_numara.jpg,train,mehmet,2026-07-12 17:50:10
data/cropped_fields/not/valid_WhatsApp Image 2026-07-12 at 00-31-47 (1)_jpeg.rf.7HMewq8isyzWwds6oRX9_not.jpg,43,not,valid_WhatsApp Image 2026-07-12 at 00-31-47 (1)_jpeg.rf.7HMewq8isyzWwds6oRX9_not.jpg,valid,Aslı,2026-07-16 11:34:23
data/cropped_fields/not/train_WhatsApp Image 2026-07-10 at 19-53-52_jpeg.rf.sRSuZlcXoQgejG7aUHOs_not.jpg,91,not,train_WhatsApp Image 2026-07-10 at 19-53-52_jpeg.rf.sRSuZlcXoQgejG7aUHOs_not.jpg,train,Aslı,2026-07-13 12:32:30
data/cropped_fields/not/train_WhatsApp Image 2026-07-11 at 09-56-02 (1)_jpeg.rf.tHIbZzfHNJfQxlrtaFfg_not.jpg,52,not,train_WhatsApp Image 2026-07-11 at 09-56-02 (1)_jpeg.rf.tHIbZzfHNJfQxlrtaFfg_not.jpg,train,Aslı,2026-07-13 12:33:52
data/cropped_fields/not/train_IMG_1597_jpg.rf.Z6OaExzmJlB9pjDZ8h3Z_not.jpg,58,not,train_IMG_1597_jpg.rf.Z6OaExzmJlB9pjDZ8h3Z_not.jpg,train,Aslı,2026-07-13 12:30:38
data/cropped_fields/ogrenci_numara/train_20260712_200846_jpg.rf.ufrnAVo0grZeKesEJSEk_ogrenci_numara.jpg,11533344852,ogrenci_numara,train_20260712_200846_jpg.rf.ufrnAVo0grZeKesEJSEk_ogrenci_numara.jpg,train,Aslı,2026-07-14 10:56:31
data/cropped_fields/ogrenci_numara/train_IMG_1545_jpg.rf.QrUV1EhMO7Hr8MsgRlbv_ogrenci_numara.jpg,4657382910,ogrenci_numara,train_IMG_1545_jpg.rf.QrUV1EhMO7Hr8MsgRlbv_ogrenci_numara.jpg,train,mehmet,2026-07-12 17:37:23
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 10-23-59_jpeg.rf.HoE16vTWegXK7yugcgv6_ogrenci_numara.jpg,230610041,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 10-23-59_jpeg.rf.HoE16vTWegXK7yugcgv6_ogrenci_numara.jpg,train,Berke,2026-07-13 12:27:03
data/cropped_fields/not/test_WhatsApp Image 2026-07-12 at 00-32-09 (1)_jpeg.rf.OfTIjYvBpDCNlOBGAF0e_not.jpg,50,not,test_WhatsApp Image 2026-07-12 at 00-32-09 (1)_jpeg.rf.OfTIjYvBpDCNlOBGAF0e_not.jpg,test,Mehmet,2026-07-16 11:47:06
data/cropped_fields/not/valid_20260711_174712_jpg.rf.5fn7ENaqMBPx75OszzDm_not.jpg,85,not,valid_20260711_174712_jpg.rf.5fn7ENaqMBPx75OszzDm_not.jpg,valid,Berke,2026-07-16 11:35:00
data/cropped_fields/ogrenci_numara/valid_IMG_1554_jpg.rf.1iixnBsZlZ8bgQB3zrPE_ogrenci_numara.jpg,9102837465,ogrenci_numara,valid_IMG_1554_jpg.rf.1iixnBsZlZ8bgQB3zrPE_ogrenci_numara.jpg,valid,Aslı,2026-07-13 13:20:49
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 09-56-09 (5)_jpeg.rf.DPngP810k0Ss3QzSgEwi_ogrenci_numara.jpg,210610032,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 09-56-09 (5)_jpeg.rf.DPngP810k0Ss3QzSgEwi_ogrenci_numara.jpg,train,Berke,2026-07-13 12:23:14
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 10-23-50 (3)_jpeg.rf.Klrx28tgiS685EdSfIY3_ogrenci_numara.jpg,230610095,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 10-23-50 (3)_jpeg.rf.Klrx28tgiS685EdSfIY3_ogrenci_numara.jpg,train,Berke,2026-07-13 12:26:46
data/cropped_fields/not/test_WhatsApp Image 2026-07-12 at 00-31-38_jpeg.rf.EXP5vBdsKCTXAFzWWMAN_not.jpg,100,not,test_WhatsApp Image 2026-07-12 at 00-31-38_jpeg.rf.EXP5vBdsKCTXAFzWWMAN_not.jpg,test,Sevde,2026-07-16 11:50:42
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-10 at 19-55-40 (3)_jpeg.rf.UQMw1HTmtxIIJoJDcJvn_ogrenci_numara.jpg,261052749,ogrenci_numara,train_WhatsApp Image 2026-07-10 at 19-55-40 (3)_jpeg.rf.UQMw1HTmtxIIJoJDcJvn_ogrenci_numara.jpg,train,Mehmet,2026-07-13 12:25:12
data/cropped_fields/ogrenci_numara/train_20260712_200018_jpg.rf.l0dVEYSgGoW1dWw26E3H_ogrenci_numara.jpg,57392018,ogrenci_numara,train_20260712_200018_jpg.rf.l0dVEYSgGoW1dWw26E3H_ogrenci_numara.jpg,train,Aslı,2026-07-14 10:57:21
data/cropped_fields/not/test_20260712_201240_jpg.rf.GFVkv94ePAYkkz5R0BwA_not.jpg,35,not,test_20260712_201240_jpg.rf.GFVkv94ePAYkkz5R0BwA_not.jpg,test,Berke,2026-07-16 11:34:07
data/cropped_fields/ogrenci_numara/test_IMG-20260712-WA0047 2_jpg.rf.NJ6zwKALALiCrEnRT3Fy_ogrenci_numara.jpg,4568914135,ogrenci_numara,test_IMG-20260712-WA0047 2_jpg.rf.NJ6zwKALALiCrEnRT3Fy_ogrenci_numara.jpg,test,Berke,2026-07-16 11:32:43
data/cropped_fields/not/train_IMG_1530_jpg.rf.V7DO1MSkhH2CdqkBZXoS_not.jpg,82,not,train_IMG_1530_jpg.rf.V7DO1MSkhH2CdqkBZXoS_not.jpg,train,Aslı,2026-07-13 12:30:02
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 09-56-04_jpeg.rf.IPjuG62ta0egzSdRil7b_ogrenci_numara.jpg,210610014,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 09-56-04_jpeg.rf.IPjuG62ta0egzSdRil7b_ogrenci_numara.jpg,train,Mehmet,2026-07-13 12:30:05
data/cropped_fields/ogrenci_numara/test_20260712_200527_jpg.rf.GTXo5HQzrh72Au6OxG4c_ogrenci_numara.jpg,5839201,ogrenci_numara,test_20260712_200527_jpg.rf.GTXo5HQzrh72Au6OxG4c_ogrenci_numara.jpg,test,Mehmet,2026-07-16 11:34:22
data/cropped_fields/not/train_WhatsApp Image 2026-07-11 at 09-56-48 (6)_jpeg.rf.BWlQNmgVqwyqR20KO8aQ_not.jpg,63,not,train_WhatsApp Image 2026-07-11 at 09-56-48 (6)_jpeg.rf.BWlQNmgVqwyqR20KO8aQ_not.jpg,train,Aslı,2026-07-13 12:50:18
data/cropped_fields/ogrenci_numara/train_IMG_1756_jpg.rf.BBTtZ1jLlQ2w3tpci2pa_ogrenci_numara.jpg,231601025,ogrenci_numara,train_IMG_1756_jpg.rf.BBTtZ1jLlQ2w3tpci2pa_ogrenci_numara.jpg,train,mehmet,2026-07-12 18:32:43
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 09-56-12 (6)_jpeg.rf.HMv8rE4lzzgYsBiahLpz_ogrenci_numara.jpg,220610044,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 09-56-12 (6)_jpeg.rf.HMv8rE4lzzgYsBiahLpz_ogrenci_numara.jpg,train,Sevde,2026-07-13 13:08:28
data/cropped_fields/ogrenci_numara/valid_IMG_1486_HEIC.rf.2kpsyz90Gnd5h5G7Pefp_ogrenci_numara.jpg,5039481756,ogrenci_numara,valid_IMG_1486_HEIC.rf.2kpsyz90Gnd5h5G7Pefp_ogrenci_numara.jpg,valid,Aslı,2026-07-13 12:27:54
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-12 at 00-31-44_jpeg.rf.gGDbILsuE68kkb772m8d_ogrenci_numara.jpg,261081639,ogrenci_numara,train_WhatsApp Image 2026-07-12 at 00-31-44_jpeg.rf.gGDbILsuE68kkb772m8d_ogrenci_numara.jpg,train,Aslı,2026-07-16 11:41:14
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-12 at 00-32-31 (1)_jpeg.rf.beDKA0xbh5TtautwX3VC_ogrenci_numara.jpg,221450001,ogrenci_numara,train_WhatsApp Image 2026-07-12 at 00-32-31 (1)_jpeg.rf.beDKA0xbh5TtautwX3VC_ogrenci_numara.jpg,train,Sevde,2026-07-16 11:50:06
data/cropped_fields/not/train_WhatsApp Image 2026-07-11 at 10-23-50 (4)_jpeg.rf.wGUT9HBW0B5iUgjcYA22_not.jpg,54,not,train_WhatsApp Image 2026-07-11 at 10-23-50 (4)_jpeg.rf.wGUT9HBW0B5iUgjcYA22_not.jpg,train,Aslı,2026-07-13 12:36:04
data/cropped_fields/not/valid_IMG_1515_jpg.rf.0s5HIe3qantHk2DkJh9u_not.jpg,79,not,valid_IMG_1515_jpg.rf.0s5HIe3qantHk2DkJh9u_not.jpg,valid,Berke,2026-07-13 12:34:03
data/cropped_fields/ogrenci_numara/train_20260712_201321_jpg.rf.SkMRA5OPCYg7eSjwIx2x_ogrenci_numara.jpg,6260192,ogrenci_numara,train_20260712_201321_jpg.rf.SkMRA5OPCYg7eSjwIx2x_ogrenci_numara.jpg,train,Mehmet,2026-07-16 11:41:46
data/cropped_fields/not/train_20260712_201248_jpg.rf.b7f1dSG5VqdnycptRWJI_not.jpg,56,not,train_20260712_201248_jpg.rf.b7f1dSG5VqdnycptRWJI_not.jpg,train,Aslı,2026-07-16 11:33:47
data/cropped_fields/not/train_WhatsApp Image 2026-07-12 at 00-31-48 (1)_jpeg.rf.VC0JcmJbQNhjnTgpzlpq_not.jpg,47,not,train_WhatsApp Image 2026-07-12 at 00-31-48 (1)_jpeg.rf.VC0JcmJbQNhjnTgpzlpq_not.jpg,train,Aslı,2026-07-16 11:40:24
data/cropped_fields/ogrenci_numara/train_IMG_1633_jpg.rf.ecw0N3kuPX6A41HF0iQf_ogrenci_numara.jpg,3882136090,ogrenci_numara,train_IMG_1633_jpg.rf.ecw0N3kuPX6A41HF0iQf_ogrenci_numara.jpg,train,mehmet,2026-07-12 18:01:52
data/cropped_fields/ogrenci_numara/train_IMG_1607_jpg.rf.43g8f8a2PXSAa0JH7Sd0_ogrenci_numara.jpg,8111072073,ogrenci_numara,train_IMG_1607_jpg.rf.43g8f8a2PXSAa0JH7Sd0_ogrenci_numara.jpg,train,mehmet,2026-07-12 17:57:12
data/cropped_fields/not/train_IMG_1508_jpg.rf.C4VQ28rFf6fbZIHaFXI2_not.jpg,75,not,train_IMG_1508_jpg.rf.C4VQ28rFf6fbZIHaFXI2_not.jpg,train,Berke,2026-07-13 12:28:48
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-10 at 19-55-42 (2)_jpeg.rf.ThvWhrF7A1NLEKD8lot0_ogrenci_numara.jpg,261091482,ogrenci_numara,train_WhatsApp Image 2026-07-10 at 19-55-42 (2)_jpeg.rf.ThvWhrF7A1NLEKD8lot0_ogrenci_numara.jpg,train,Berke,2026-07-13 12:18:57
data/cropped_fields/ogrenci_numara/valid_WhatsApp Image 2026-07-12 at 00-32-10 (1)_jpeg.rf.8QZTdSjGKjND4o8eKnYd_ogrenci_numara.jpg,211450016,ogrenci_numara,valid_WhatsApp Image 2026-07-12 at 00-32-10 (1)_jpeg.rf.8QZTdSjGKjND4o8eKnYd_ogrenci_numara.jpg,valid,Aslı,2026-07-16 11:39:45
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-10 at 19-56-01 (1)_jpeg.rf.KIXdDXpB0Ts1SdXwfWwQ_ogrenci_numara.jpg,2610827395,ogrenci_numara,train_WhatsApp Image 2026-07-10 at 19-56-01 (1)_jpeg.rf.KIXdDXpB0Ts1SdXwfWwQ_ogrenci_numara.jpg,train,Berke,2026-07-13 12:19:04
data/cropped_fields/ogrenci_numara/train_20260712_201849_jpg.rf.vaKQPLpvMrzDgCwE8gGN_ogrenci_numara.jpg,2340450819,ogrenci_numara,train_20260712_201849_jpg.rf.vaKQPLpvMrzDgCwE8gGN_ogrenci_numara.jpg,train,Berke,2026-07-16 11:36:44
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 09-56-10 (2)_jpeg.rf.zvcqKWbiDbtcmyoiQZMZ_ogrenci_numara.jpg,210610034,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 09-56-10 (2)_jpeg.rf.zvcqKWbiDbtcmyoiQZMZ_ogrenci_numara.jpg,train,Aslı,2026-07-13 12:22:13
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 09-56-45 (1)_jpeg.rf.cqsklawGYIZQ9dVo3gxS_ogrenci_numara.jpg,220610068,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 09-56-45 (1)_jpeg.rf.cqsklawGYIZQ9dVo3gxS_ogrenci_numara.jpg,train,Aslı,2026-07-13 12:23:47
data/cropped_fields/not/valid_WhatsApp Image 2026-07-12 at 00-32-09 (2)_jpeg.rf.71hUXVcVPchDR0TCOi5M_not.jpg,10,not,valid_WhatsApp Image 2026-07-12 at 00-32-09 (2)_jpeg.rf.71hUXVcVPchDR0TCOi5M_not.jpg,valid,Berke,2026-07-16 11:34:19
data/cropped_fields/ogrenci_numara/train_IMG-20260712-WA0010_jpg.rf.cCUdgoPf7kHFxE6GMpUa_ogrenci_numara.jpg,8463170236,ogrenci_numara,train_IMG-20260712-WA0010_jpg.rf.cCUdgoPf7kHFxE6GMpUa_ogrenci_numara.jpg,train,Sevde,2026-07-16 11:48:57
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-10 at 19-39-13 (1)_jpeg.rf.MaBnWRFUOnAAiLXW9pbm_ogrenci_numara.jpg,261048173,ogrenci_numara,train_WhatsApp Image 2026-07-10 at 19-39-13 (1)_jpeg.rf.MaBnWRFUOnAAiLXW9pbm_ogrenci_numara.jpg,train,mehmet,2026-07-12 18:32:58
data/cropped_fields/ogrenci_numara/test_WhatsApp Image 2026-07-12 at 00-32-03 (1)_jpeg.rf.FJt3rS3xnLtQ79lX8BJj_ogrenci_numara.jpg,221450066,ogrenci_numara,test_WhatsApp Image 2026-07-12 at 00-32-03 (1)_jpeg.rf.FJt3rS3xnLtQ79lX8BJj_ogrenci_numara.jpg,test,Aslı,2026-07-16 11:41:45
data/cropped_fields/not/train_20260712_200505_jpg.rf.iRG4D0Ylv7xXGDnJCh9G_not.jpg,35,not,train_20260712_200505_jpg.rf.iRG4D0Ylv7xXGDnJCh9G_not.jpg,train,Berke,2026-07-16 11:39:33
data/cropped_fields/not/train_WhatsApp Image 2026-07-10 at 19-55-38_jpeg.rf.iiIDpu6LTuSH3nakdfJd_not.jpg,71,not,train_WhatsApp Image 2026-07-10 at 19-55-38_jpeg.rf.iiIDpu6LTuSH3nakdfJd_not.jpg,train,Sevde,2026-07-13 13:14:21
data/cropped_fields/not/train_WhatsApp Image 2026-07-11 at 09-56-49 (7)_jpeg.rf.9emZ5xwasZLZs0UMbPJd_not.jpg,54,not,train_WhatsApp Image 2026-07-11 at 09-56-49 (7)_jpeg.rf.9emZ5xwasZLZs0UMbPJd_not.jpg,train,Sevde,2026-07-13 13:21:16
data/cropped_fields/ogrenci_numara/train_IMG_1639_jpg.rf.aPfIi1VnyuRQUJZvnW4b_ogrenci_numara.jpg,2122630488,ogrenci_numara,train_IMG_1639_jpg.rf.aPfIi1VnyuRQUJZvnW4b_ogrenci_numara.jpg,train,mehmet,2026-07-12 18:05:59
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 10-23-45 (5)_jpeg.rf.7zzKR8TxUnTkznF5MAV2_ogrenci_numara.jpg,210610084,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 10-23-45 (5)_jpeg.rf.7zzKR8TxUnTkznF5MAV2_ogrenci_numara.jpg,train,Sevde,2026-07-13 13:09:57
data/cropped_fields/not/valid_WhatsApp Image 2026-07-12 at 00-32-29 (1)_jpeg.rf.5mQMYYTMYIV6RRIGsHfb_not.jpg,52,not,valid_WhatsApp Image 2026-07-12 at 00-32-29 (1)_jpeg.rf.5mQMYYTMYIV6RRIGsHfb_not.jpg,valid,Aslı,2026-07-16 11:43:06
data/cropped_fields/ogrenci_numara/train_IMG_1492_jpg.rf.cOpOmpf54OSZ5wVP801r_ogrenci_numara.jpg,5719283746,ogrenci_numara,train_IMG_1492_jpg.rf.cOpOmpf54OSZ5wVP801r_ogrenci_numara.jpg,train,mehmet,2026-07-12 17:26:18
data/cropped_fields/not/train_WhatsApp Image 2026-07-12 at 00-31-42 (2)_jpeg.rf.VZGLdSqnt8r2d7Tcfq8f_not.jpg,31,not,train_WhatsApp Image 2026-07-12 at 00-31-42 (2)_jpeg.rf.VZGLdSqnt8r2d7Tcfq8f_not.jpg,train,Sevde,2026-07-16 11:49:14
data/cropped_fields/not/train_IMG-20260712-WA0042 2_jpg.rf.xo6BFWMRKFzVzmKaLjsv_not.jpg,53,not,train_IMG-20260712-WA0042 2_jpg.rf.xo6BFWMRKFzVzmKaLjsv_not.jpg,train,Berke,2026-07-16 11:39:49
data/cropped_fields/not/train_IMG_1691_jpg.rf.DJiY0rNHFoLyHh0nEKY2_not.jpg,55,not,train_IMG_1691_jpg.rf.DJiY0rNHFoLyHh0nEKY2_not.jpg,train,Sevde,2026-07-13 13:13:34
data/cropped_fields/ogrenci_numara/valid_IMG_1513_jpg.rf.0OMwzfL1dD6i1ciFMA3S_ogrenci_numara.jpg,6958473021,ogrenci_numara,valid_IMG_1513_jpg.rf.0OMwzfL1dD6i1ciFMA3S_ogrenci_numara.jpg,valid,Aslı,2026-07-13 12:28:20
data/cropped_fields/ogrenci_numara/train_IMG_1533_jpg.rf.WNhJELCAf5IlRtyR50gL_ogrenci_numara.jpg,1827364509,ogrenci_numara,train_IMG_1533_jpg.rf.WNhJELCAf5IlRtyR50gL_ogrenci_numara.jpg,train,mehmet,2026-07-12 17:35:22
data/cropped_fields/not/train_WhatsApp Image 2026-07-11 at 10-23-47 (5)_jpeg.rf.s0WWZj3f41WurCQdql4l_not.jpg,3,not,train_WhatsApp Image 2026-07-11 at 10-23-47 (5)_jpeg.rf.s0WWZj3f41WurCQdql4l_not.jpg,train,Sevde,2026-07-13 13:21:31
data/cropped_fields/not/train_IMG_1509_jpg.rf.cnDamioPQfSQYSVG3D4E_not.jpg,59,not,train_IMG_1509_jpg.rf.cnDamioPQfSQYSVG3D4E_not.jpg,train,Aslı,2026-07-13 12:29:55
data/cropped_fields/not/train_IMG_1535_jpg.rf.j4zUVUesDoOJ9eo4yEMp_not.jpg,58,not,train_IMG_1535_jpg.rf.j4zUVUesDoOJ9eo4yEMp_not.jpg,train,Aslı,2026-07-13 12:30:08
data/cropped_fields/ogrenci_numara/train_IMG_1525_jpg.rf.psYXgnacqvKHsYc0YnIs_ogrenci_numara.jpg,7584930126,ogrenci_numara,train_IMG_1525_jpg.rf.psYXgnacqvKHsYc0YnIs_ogrenci_numara.jpg,train,mehmet,2026-07-12 17:33:43
data/cropped_fields/ogrenci_numara/train_20260711_175213_jpg.rf.yBd9dd5dlTBe3t5b5WRU_ogrenci_numara.jpg,5328617,ogrenci_numara,train_20260711_175213_jpg.rf.yBd9dd5dlTBe3t5b5WRU_ogrenci_numara.jpg,train,Aslı,2026-07-14 10:53:52
data/cropped_fields/ogrenci_numara/train_20260712_201048_jpg.rf.oNoqmDEB8H3DbwROL4xI_ogrenci_numara.jpg,19031905,ogrenci_numara,train_20260712_201048_jpg.rf.oNoqmDEB8H3DbwROL4xI_ogrenci_numara.jpg,train,Sevde,2026-07-14 10:59:17
data/cropped_fields/not/train_20260712_200453_jpg.rf.KTV740vBKEhlDcxDWE8x_not.jpg,56,not,train_20260712_200453_jpg.rf.KTV740vBKEhlDcxDWE8x_not.jpg,train,Sevde,2026-07-14 11:00:37
data/cropped_fields/not/train_IMG_1510_jpg.rf.r9CuMU9o3qEQLom1JcrU_not.jpg,72,not,train_IMG_1510_jpg.rf.r9CuMU9o3qEQLom1JcrU_not.jpg,train,Sevde,2026-07-13 13:12:40
data/cropped_fields/ogrenci_numara/train_IMG_1624_jpg.rf.tL4V9OtAA6KjGcwi0I01_ogrenci_numara.jpg,3192250176,ogrenci_numara,train_IMG_1624_jpg.rf.tL4V9OtAA6KjGcwi0I01_ogrenci_numara.jpg,train,mehmet,2026-07-12 18:00:02
data/cropped_fields/not/train_IMG_1464_HEIC.rf.teehKxqQr8XNnmFoPhYG_not.jpg,80,not,train_IMG_1464_HEIC.rf.teehKxqQr8XNnmFoPhYG_not.jpg,train,Berke,2026-07-13 12:28:34
data/cropped_fields/not/train_WhatsApp Image 2026-07-12 at 00-32-15 (1)_jpeg.rf.kIiiEOg6If6RpA7hUZ3C_not.jpg,15,not,train_WhatsApp Image 2026-07-12 at 00-32-15 (1)_jpeg.rf.kIiiEOg6If6RpA7hUZ3C_not.jpg,train,Sevde,2026-07-16 11:42:48
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 10-23-59 (2)_jpeg.rf.E5EEm1RIT64tqUAmReMt_ogrenci_numara.jpg,230610042,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 10-23-59 (2)_jpeg.rf.E5EEm1RIT64tqUAmReMt_ogrenci_numara.jpg,train,Mehmet,2026-07-13 12:40:24
data/cropped_fields/not/test_IMG_1751_jpg.rf.6t74iXpHxjhtvIi9FfJE_not.jpg,72,not,test_IMG_1751_jpg.rf.6t74iXpHxjhtvIi9FfJE_not.jpg,test,Aslı,2026-07-13 12:29:34
data/cropped_fields/not/test_WhatsApp Image 2026-07-10 at 19-54-08_jpeg.rf.9CCQumUpsL3i7M7z83lE_not.jpg,42,not,test_WhatsApp Image 2026-07-10 at 19-54-08_jpeg.rf.9CCQumUpsL3i7M7z83lE_not.jpg,test,Aslı,2026-07-13 12:29:37
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 10-23-51 (5)_jpeg.rf.h5MehbPq1iEadtKhslC9_ogrenci_numara.jpg,230610051,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 10-23-51 (5)_jpeg.rf.h5MehbPq1iEadtKhslC9_ogrenci_numara.jpg,train,Mehmet,2026-07-13 12:39:45
data/cropped_fields/ogrenci_numara/train_IMG-20260712-WA0039 2_jpg.rf.d2i7iymNIeBaVpVp2YCL_ogrenci_numara.jpg,1451321976,ogrenci_numara,train_IMG-20260712-WA0039 2_jpg.rf.d2i7iymNIeBaVpVp2YCL_ogrenci_numara.jpg,train,Mehmet,2026-07-16 11:47:45
data/cropped_fields/not/train_20260711_175213_jpg.rf.yBd9dd5dlTBe3t5b5WRU_not.jpg,74,not,train_20260711_175213_jpg.rf.yBd9dd5dlTBe3t5b5WRU_not.jpg,train,Mehmet,2026-07-14 15:14:02
data/cropped_fields/ogrenci_numara/train_IMG_1732_jpg.rf.igzGvcaikQhPSjimYxKc_ogrenci_numara.jpg,346258004,ogrenci_numara,train_IMG_1732_jpg.rf.igzGvcaikQhPSjimYxKc_ogrenci_numara.jpg,train,Mehmet,2026-07-13 12:45:00
data/cropped_fields/ogrenci_numara/train_WhatsApp Image 2026-07-11 at 09-56-08 (2)_jpeg.rf.y28OgnXAMM2LZmq85PXh_ogrenci_numara.jpg,220610028,ogrenci_numara,train_WhatsApp Image 2026-07-11 at 09-56-08 (2)_jpeg.rf.y28OgnXAMM2LZmq85PXh_ogrenci_numara.jpg,train,Berke,2026-07-13 12:23:05
data/cropped_fields/not/train_WhatsApp Image 2026-07-10 at 19-56-03_jpeg.rf.myeL3K6gVT2AUoqTtdWw_not.jpg,68,not,train_WhatsApp Image 2026-07-10 at 19-56-03_jpeg.rf.myeL3K6gVT2AUoqTtdWw_not.jpg,train,Aslı,2026-07-13 12:33:33
data/cropped_fields/ogrenci_numara/valid_20260712_201543_jpg.rf.21Q4haJZE6A582GzgMQC_ogrenci_numara.jpg,201560,ogrenci_numara,valid_20260712_201543_jpg.rf.21Q4haJZE6A582GzgMQC_ogrenci_numara.jpg,valid,Sevde,2026-07-16 11:48:04
data/cropped_fields/ogrenci_numara/valid_IMG-20260712-WA0014 2_jpg.rf.DnCoQYXmVzcmh1iKaAvN_ogrenci_numara.jpg,7458943215,ogrenci_numara,valid_IMG-20260712-WA0014 2_jpg.rf.DnCoQYXmVzcmh1iKaAvN_ogrenci_numara.jpg,valid,Mehmet,2026-07-16 11:40:43
data/cropped_fields/ogrenci_numara/test_IMG_1483_HEIC.rf.5l57GF3b7tXWVraXdiLe_ogrenci_numara.jpg,9102834765,ogrenci_numara,test_IMG_1483_HEIC.rf.5l57GF3b7tXWVraXdiLe_ogrenci_numara.jpg,test,mehmet,2026-07-12 17:05:48
data/cropped_fields/not/train_IMG_1727_jpg.rf.orDfylyXpmaNKW66JNrL_not.jpg,74,not,train_IMG_1727_jpg.rf.orDfylyXpmaNKW66JNrL_not.jpg,train,Aslı,2026-07-13 12:31:55
